id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_fa,translator_en,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
TRW_0954,The Golden Earth and Other Folk Tales,سرزمین طلایی و قصه‌های عامیانه دیگر,Sarzamin-e Talāyi va Ghesseh-hā-ye Āmiyāneh-ye Digar,The Golden Earth and Other Folk Tales,official_translation,FA_0219,Michael West,مایکل وست,TR_0402,م‍ح‍م‍د زاده‌رح‍م‍ان‍ی‌,Mohammadzadeh Rahmani,1954,1383,no,NA,,,Appendix C
TRW_0955,Stories of the Greek Heroes...‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,افسانه‌هایی از خدایان و قهرمانان یونانی,Afsānehhāyi az Khodāyān va Ghahremānān-e Yunāni,Stories of the Greek Gods and Heroes,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0118,ع‍ف‍ت‌ ن‍ادری‌‌ن‍ژاد,Effat Naderinejad,1974,1384,yes,multiple,,,Appendix C
TRW_0956,NA,افسانه‌های عاشقانه,Afsānehhā-ye Āsheghāneh,Romantic Fairy Tales,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0036,علی‌اصغر علی‌نژاد,Aliasghar Alinejad,NA,1385,no,NA,,,Appendix C
TRW_0957,NA,افسانه پریان,Afsāneh-ye Pariyān,Fairy Tales,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0175,فاطمه فیروز بخت,Fatemeh Firouzbakht,NA,1385,no,NA,,,Appendix C
TRW_0958,NA,معمای جزیره,Mo'ammā-ye Jazireh,The Island Mystery,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0278; TR_0481,لیلا تربتی; پوپک تربتی,Leila Torbati; Popak Torbati,NA,1386,no,NA,,,Appendix C
TRW_0959,NA,افسانه‌های مردم مالزی,Afsānehhā-ye Mardom-e Mālezi,Folk Tales of Malaysia,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0385,محمد شمس,Mohammad Shams,NA,1389,no,NA,,,Appendix C
TRW_0960,King Arthur and His Knights of the Round Table,دلاوران میزگرد,Delāvarān-e Mizegerd,The Knights of the Round Table,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0127,الهام دانش‌نژاد,Elham Daneshnejad,1953,1390,no,NA,,,Appendix C
TRW_0961,The Lady from the Sea and Other Celtic Stories,پری دریا و داستان‌های دیگر,Pari-ye Daryā va Dāstānhā-ye Digar,The Sea Fairy and Other Stories,ai_literal_gloss,FA_0219,Michael West,مایکل وست,TR_0647,زری مقدم,Zari Moghadam,1980,1397,no,NA,,,Appendix C
TRW_0962,Point Blanc,مدرسه‌ی شوم,Madreseh-ye Shum,The Sinister School,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0647,زری مقدم,Zari Moghadam,2006,1385,yes,2,ای‍ران‌ب‍ان‌: کاروان، کتابهای لوک,"Iranban: Karavan, Luke Books.",Appendix C
TRW_0963,Granny,مادربزرگ,Mādarbozorg,Granny,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,1994,1380,yes,multiple,,,Appendix C
TRW_0964,The Devil and His Boy,شیطان و پسرک,Sheytān va Pesarak,The Devil and His Boy,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,1997,1380,yes,multiple,,,Appendix C
TRW_0965,Necropolis‬,نکروپلیس,Nekropolis,Necropolis,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2009,1391,yes,multiple,,,Appendix C
TRW_0966,Oblivion,دژ فراموشی,Dezh-e Farāmushi,Fortress of Oblivion,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2013,1393,yes,2,,,Appendix C
TRW_0967,Return to Groosham Grange,گروشام گرینچ و جام نحس,Gerusham Gerinch va Jām-e Nahs,Groosham Grange and the Cursed Cup,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2003,1382,yes,5,,,Appendix C
TRW_0968,The Switch,ژانوس، ستاره‌ی آرزو,"Zhānus, Setāreh-ye Ārezu","Janus, the Wish Star",ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,1988,1382,yes,3,,,Appendix C
TRW_0969,The Phone Goes Dead,تلفن مرده‌ها,Telefon-e Mordehā,The Dead People's Telephone,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2002,1383,no,NA,,,Appendix C
TRW_0970,Killer Camera,دوربین قاتل,Durbin-e Ghātel,Killer Camera,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2002,1384,yes,2,,,Appendix C
TRW_0971,The Night Bus‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,اتوبوس شبرو,Otobus-e Shabro,The Night Bus,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2002,1384,yes,2,,,Appendix C
TRW_0972,Twist Cottage‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,کلبه نحس,Kolbeh-ye Nahs,The Cursed Cottage,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2002,1385,yes,2,,,Appendix C
TRW_0973,Stormbreaker,دو صفر هیچ,Do Sefr Hich,Double Zero Nothing,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2000,1385,yes,multiple,,,Appendix C
TRW_0974,Scared,ترس,Tars,Fear,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,1999,1383,yes,3,,,Appendix C
TRW_0975,Burnt,گوش میمون,Gush-e Meymun,Monkey's Ear,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2002,1386,no,NA,,,Appendix C
TRW_0976,Eagle Strike‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,حمله‌ی عقاب,Hamleh-ye Oghāb,Eagle Strike,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2003,1387,yes,multiple,,,Appendix C
TRW_0977,Scorpia,اسکورپیا,Eskorpiā,Scorpia,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0197,گیتا گرگانی,Gita Gorgani,2004,1387,yes,multiple,,,Appendix C
TRW_0978,South by South East,جنوب از جنوب غربی,Jonub az Jonub-e Gharbi,South by Southwest,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0035,علی‌اکبر خداپرست,Aliakbar Khodaparast,1991,1387,yes,2,,,Appendix C
TRW_0979,I Know What You Did Last Wednesday‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,چهارشنبه‌ی مرگبار,Chahārshanbeh-ye Margbār,Deadly Wednesday,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0035,علی‌اکبر خداپرست,Aliakbar Khodaparast,2008,1387,yes,2,,,Appendix C
TRW_0980,The Falcon's Malteser: A Diamond Brothers Mystery,شاهین مالتی,Shāhin-e Mālti,The Maltese Falcon,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0617,تارا مهرابی,Tara Mehrabi,1986,1387,yes,2,,,Appendix C
TRW_0981,Evil Star,ستاره‌ی شیطانی,Setāreh-ye Sheytāni,Evil Star,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0617,تارا مهرابی,Tara Mehrabi,2006,1387,yes,multiple,,,Appendix C
TRW_0982,The Greek Who Stole Christmas: A Diamond Brothers Mystery,کی سال نو را دزدید؟,Ki Sāl-e No rā Dozdid?,Who Stole the New Year?,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0078,عاطفه شعبانی,Atefeh Shabani,2008,1388,yes,2,,,Appendix C
TRW_0983,Skeleton key,جزیره‌ی اسکلتی,Jazireh-ye Eskeletti,Skeleton Island,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0574,شهناز صاعلی,Shahnaz Sa-ali,2004,1387,yes,2,,,Appendix C
TRW_0984,Ark Angel,آرک انجل,Ārk Anjel,Ark Angel,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0353,مهدی قراچه‌داغی,Mehdi Gharachehdaghi,2006,1388,yes,multiple,,,Appendix C
TRW_0985,Horowitz Horror: Stories You'll Wish You Never Read,بازی مردگان,Bāzi-ye Mordegān,The Game of the Dead,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0422,ناهید قهرمانی,Nahid Ghahremani,2006,1389,no,NA,"این کتاب ترجمه داستان‌هایی از کتاب "" More Horowitz Horror : Stories You’ll Wish You’d Never Read"" است.","This book is a translation of stories from ""More Horowitz Horror: Stories You'll Wish You'd Never Read.""",Appendix C
TRW_0986,Horowitz Horror: Stories You'll Wish You Never Read,عذاب در آینه,Azāb dar Āyeneh,Torment in the Mirror,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0422,ناهید قهرمانی,Nahid Ghahremani,2006,1389,yes,2,"این کتاب ترجمه داستان‌هایی از کتاب "" More Horowitz Horror : Stories You’ll Wish You’d Never Read"" است.","This book is a translation of stories from ""More Horowitz Horror: Stories You'll Wish You'd Never Read.""",Appendix C
TRW_0987,Horowitz Horror: Stories You'll Wish You Never Read,ارواح سرگردان,Arvāh-e Sargardān,Wandering Spirits,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0422,ناهید قهرمانی,Nahid Ghahremani,2006,1389,no,NA,,,Appendix C
TRW_0988,Horowitz Horror: Stories You'll Wish You Never Read,مترسک زنده,Matarsak-e Zendeh,The Living Scarecrow,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0422,ناهید قهرمانی,Nahid Ghahremani,2006,1389,yes,2,,,Appendix C
TRW_0989,Point Blank,نقطه‌ی سیاه: در آلپ مرگ منتظر الکس رایدر است,Noghteh-ye Siyāh: dar Ālp Marg Montazer-e Aleks Rāider Ast,Point Black: Death Awaits Alex Rider in the Alps,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0618,تینا فلاحتی‌نوین,Tina Falahati Novin,2003,1389,no,NA,,,Appendix C
TRW_0990,Public Enemy Number Two: A Diamond Brothers Mystery‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,دشمن عمومی شماره ۲,Doshman-e Omumi-ye Shomāreh-ye 2,Public Enemy Number Two,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0583,شیما صفدری,Shima Safdari,2004,1389,yes,2,,,Appendix C
TRW_0991,Snakehead‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,سر مار,Sar-e Mār,Snakehead,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0267,کبری دانه‌کار,Kobra Danekar,2007,1389,yes,2,,,Appendix C
TRW_0992,Crocodile Tears‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,اشک تمساح,Ashk-e Temsāh,Crocodile Tears,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0267,کبری دانه‌کار,Kobra Danekar,2009,1390,yes,2,,,Appendix C
TRW_0993,More Horowitz Horror: Stories You Wish You Never Read,ترسناک‌های هوروویتس,Tarsnākhā-ye Horowits,Horowitz Horrors,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0267,کبری دانه‌کار,Kobra Danekar,2006,1392,yes,4,,,Appendix C
TRW_0994,Raven’s Gate,دروازه کلاغ,Darvāzeh-ye Kalāgh,Raven's Gate,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0329,مریم ملکوتی,Maryam Malakouti,2005,1390,yes,3,,,Appendix C
TRW_0995,The House of Silk,خانه‌ی ابریشمی,Khāneh-ye Abrishami,The House of Silk,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0333,مریم رفیعی,Maryam Rafiei,2011,1391,yes,3,,,Appendix C
TRW_0996,Moriarty,موریارتی,Moriārti,Moriarty,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0333,مریم رفیعی,Maryam Rafiei,2014,1395,yes,4,,,Appendix C
TRW_0997,Bloody Horrowits,ترسناک‌تر از واقعیت,Tarsnāktar az Vāghe'iyat,Scarier Than Reality,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0435,ندا شادنظر,Neda Shadnazar,2009,1392,yes,4,,,Appendix C
TRW_0998,Night Rise,طلوع شب: چه کسی زنده خواهد ماند تا فردا را ببیند,Tolu'-e Shab: Che Kasi Zendeh Khāhad Mānd tā Fardā rā Bebinad,Night Rise: Who Will Live to See Tomorrow?,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0435,ندا شادنظر,Neda Shadnazar,2007,1390,yes,2,,,Appendix C
TRW_0999,Groosham Grange,گروشام گرینج,Gerusham Gerinch,Groosham Grange,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0453,نیوشا نیک‌نژاد,Niousha Niknejad,1998,1394,yes,multiple,,,Appendix C
TRW_1000,Heroes and Villains‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,افسانه‌ها، قهرمانان و انسان‌های شرور,"Afsānehā, Ghahremānān va Ensānhā-ye Sharur","Legends, Heroes, and Villains",ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0209,حمیدرضا تنیانی‌مقدم,Hamidreza Tenyani-Moghadam,2011,1396,no,NA,,,Appendix C
TRW_1001,Battles and Quests,نبردها و کاوش‌ها,Nabardhā va Kāvoshhā,Battles and Quests,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0209,حمیدرضا تنیانی‌مقدم,Hamidreza Tenyani-Moghadam,2010,1396,no,NA,,,Appendix C
TRW_1002,Beasts & Monsters,افسانه هیولاها و درندگان,Afsāneh-ye Hayulāhā va Darandegān,Legends of Monsters and Beasts,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0209,حمیدرضا تنیانی‌مقدم,Hamidreza Tenyani-Moghadam,2010,1396,no,NA,,,Appendix C
TRW_1003,Death and the Underworld,مرگ و جهان مردگان,Marg va Jahān-e Mordegān,Death and the Underworld,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0209,حمیدرضا تنیانی‌مقدم,Hamidreza Tenyani-Moghadam,2011,1396,no,NA,,,Appendix C
TRW_1004,The Word is Murder,قتل به سبک انگلیسی,Ghatl be Sabk-e Engelisi,Murder in the English Style,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0591,سيامک دشتی,Siamak Dashti,2017,1397,yes,3,,,Appendix C
TRW_1005,The Magpie Murders,کلاغ‌کشی,Kalāgh-Koshi,Crow Killing,ai_literal_gloss,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0591,سيامک دشتی,Siamak Dashti,2016,1398,no,NA,,,Appendix C
TRW_1006,Russian Roulette,رولت روسی,Rolet-e Rusi,Russian Roulette,official_translation,FA_0014,Anthony Horowitz,آنتونی هوروویتس,TR_0593,سیامک روشنی,Siamak Roshani,2013,1398,yes,multiple,,,Appendix C
TRW_1007,The Shining Pyramid‬,هرم درخشان: داستان‌های ویلزی ترس,Heram-e Derakhshān: Dāstānhā-ye Vilzi-ye Tars,The Shining Pyramid: Welsh Horror Stories,ai_literal_gloss,FA_0015,Arthur Machen,آرتور مکن,TR_0494,رضا فرهادی,Reza Farhadi,1923,1379,no,NA,,,Appendix C
TRW_1008,Curse of the Were-wiener,ساندویچ سوسیس واگیردار,Sāndevich-e Sosis-e Vāgirdār,The Contagious Sausage Sandwich,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0602,سولماز حیدری,Solmaz Heydari,2010,1395,no,NA,,,Appendix C
TRW_1009,Harriet the Invincible,شاهزاده خانم همستر,Shāhzādeh Khānom-e Hamester,Princess Hamster,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0223,حسین فدایی‌حسین,Hossein Fadaei Hossein,2015,1395,yes,8,,,Appendix C
TRW_1010,Hamster Princess: Of Mice and Magic,جادوگر موش‌ها,Jādugar-e Mushhā,The Wizard of the Mice,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0223,حسین فدایی‌حسین,Hossein Fadaei Hossein,2016,1397,yes,3,,,Appendix C
TRW_1011,Giant Trouble‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,جادوی لوبیا,Jādū-ye Lubiyā,Bean Magic,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0223,حسین فدایی‌حسین,Hossein Fadaei Hossein,2017,1398,yes,multiple,,,Appendix C
TRW_1012,Ratpunzel,راپونزل,Rāponzel,Ratpunzel,official_translation,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0223,حسین فدایی‌حسین,Hossein Fadaei Hossein,2015,1398,yes,multiple,,,Appendix C
TRW_1013,Dragonbreath,سفر به انتهای اقیانوس,Safar be Entehā-ye Oqyānus,Journey to the End of the Ocean,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0602,سولماز حیدری,Solmaz Heydari,2009,1399,yes,multiple,,,Appendix C
TRW_1014,Attack of the Ninja Frogs,حماسه قورباغه‌های نینجا,Hamāseh-ye Ghurbāghehā-ye Ninja,The Epic of the Ninja Frogs,ai_literal_gloss,FA_0322,Ursula Vernon,ارسولا ورنون,TR_0602,سولماز حیدری,Solmaz Heydari,2010,1399,yes,multiple,,,Appendix C
TRW_1015,Dreams of The Dead/ Spirits of The Noh/ A Winter of The Ghosts,بیداری,Bidāri,Awakening,ai_literal_gloss,FA_0051,Christopher Golden,کریستوفر گلدن,TR_0043,امین بهره‌مند,Amin Bahremand,2009,1398,no,NA,این کتاب ترجمه سه عنوان کتاب است.,This book is a translation of three books.,Appendix C
TRW_1016,Return of the Jedi,بازگشت جدای,Bāzgasht-e Jedāy,Return of the Jedi,official_translation,FA_0051,Christopher Golden,کریستوفر گلدن,TR_0148; TR_0535,فرهاد ارکانی; سارا صفاتی,Farhad Arkani; Sara Sefati,1998,1398,no,NA,,,Appendix C
TRW_1017,The Empire Strikes Back,پاتک امپراتوری,Pātak-e Emperāturi,The Empire Strikes Back,official_translation,FA_0051,Christopher Golden,کریستوفر گلدن,TR_0148; TR_0535,فرهاد ارکانی; سارا صفاتی,Farhad Arkani; Sara Sefati,1998,1398,no,NA,,,Appendix C
TRW_1018,A New Hope,امیدی تازه,Omidi Tāzeh,A New Hope,official_translation,FA_0051,Christopher Golden,کریستوفر گلدن,TR_0148; TR_0535,فرهاد ارکانی; سارا صفاتی,Farhad Arkani; Sara Sefati,1998,1398,no,NA,,,Appendix C
TRW_1019,How to Twist a Dragons Tale‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,چطور یک اژدها را بپیچانیم: بدبیاری‌های قهرمانانه هیکاپ هورندوس هدوک سوم,Chetor Yek Ezhdehā rā Bepichānim: Badbiyārihā-ye Ghahremānāneh-ye Hikāp Horendos Hadok-e Sevom,How to Twist a Dragon's Tale: The Heroic Misfortunes of Hiccup Horrendous Haddock III,ai_literal_gloss,FA_0057,Cressida Cowell,کرسیدا کاول,TR_0110,بیتا ابراهیمی,Bita Ebrahimi,2007,1391,no,NA,,,Appendix C
TRW_1020,A Hero’s Guide to Deadly Dragons,چطور با اژدهای مرگبار مواجه شویم,Chetor bā Ezhdehā-ye Margbār Movājeh Shavim,How to Face a Deadly Dragon,ai_literal_gloss,FA_0057,Cressida Cowell,کرسیدا کاول,TR_0110,بیتا ابراهیمی,Bita Ebrahimi,2009,1392,no,NA,,,Appendix C
