id,work_type,work_id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_en,translator_fa,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
IFMD_1767,translation,TRW_1028,The Wizards of Once: Twice Magic: Book 2,زمانه‌ی جادو ۲: همسفران جادو,Zamāneh-ye Jādu-ye 2: Hamsafarān-e Jādu,Age of Magic 2: Companions of Magic,ai_literal_gloss,FA_0057,Cressida Cowell,کرسیدا کاول,TR_0172,Fatemeh Chakamian Rahmani,فاطمه چکامیان‌رحمانی,2018,1398,no,NA,,,Appendix C
IFMD_1768,translation,TRW_1029,The Wizards of Once: Knock Three Times‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,سومین قهرمان,Sevomin Ghahremān,The Third Hero,ai_literal_gloss,FA_0057,Cressida Cowell,کرسیدا کاول,TR_0172,Fatemeh Chakamian Rahmani,فاطمه چکامیان‌رحمانی,2019,1399,no,NA,,,Appendix C
IFMD_1769,translation,TRW_1030,Illidan,ایلیدن,Iliden,Illidan,official_translation,FA_0330,William King,ویلیام کینگ,TR_0009,Afshin Ardeshiri,افشین اردشیری,2016,1396,yes,2,,,Appendix C
IFMD_1770,translation,TRW_1031,The Ultimate Hitchhiker's Guide,راهنمای مسافران مجانی کهکشان,Rāhnamā-ye Mosāferān-e Majāni-ye Kahkeshān,The Hitchhiker's Guide to the Galaxy,official_translation,FA_0071,Douglas Adams,داگلاس آدامز,TR_0166,Farzad Farbod,فرزاد فربد,1996,1386,no,NA,"کتاب حاضر ترجمه یک داستان تحت عنوان ""The hitchhiker's guide to the galaxy "" از کتاب ""The ultimate hitchhiker's guide: five complete novels and one story"" است.","This book is a translation of the story ""The Hitchhiker's Guide to the Galaxy"" from ""The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story.""",Appendix C
IFMD_1771,translation,TRW_1032,The Ultimate Hitchhiker’s Guide: Five Complete Novels and One Story,راهنمای کهکشان برای اتواستاپ‌زن‌ها,Rāhnamā-ye Kahkeshān barāye Oto-estāpzanhā,The Hitchhiker's Guide to the Galaxy,official_translation,FA_0071,Douglas Adams,داگلاس آدامز,TR_0061,Arash Sarkouhi,آرش سرکوهی,2000,1394,yes,10,,,Appendix C
IFMD_1772,translation,TRW_1033,The Restaurant at The End of The Universe,رستوران آخر جهان,Resturān-e Ākhar-e Jahān,The Restaurant at the End of the Universe,official_translation,FA_0071,Douglas Adams,داگلاس آدامز,TR_0061,Arash Sarkouhi,آرش سرکوهی,2005,1396,yes,6,,,Appendix C
IFMD_1773,translation,TRW_1034,The Hitchhiker's Guide to the Galaxy: The Authorized Collection,زندگی، جهان و همه‌چیز,"Zendegi, Jahān va Hameh Chiz","Life, the Universe and Everything",official_translation,FA_0071,Douglas Adams,داگلاس آدامز,TR_0061,Arash Sarkouhi,آرش سرکوهی,1997,1397,no,NA,,,Appendix C
IFMD_1774,translation,TRW_1035,"So Long, and Thanks for All the Fish",خداحافظ برای همیشه و ممنون بابت اون همه ماهی جلد چهارم,"Khodāhāfez Barāye Hamishe va Mamnun Bābate Un Hame Māhi, Jeld-e Chahārom","So Long, and Thanks for All the Fish, Volume Four",ai_literal_gloss,FA_0071,Douglas Adams,داگلاس آدامز,TR_0061,Arash Sarkouhi,آرش سرکوهی,2005,1395,yes,5,,,Appendix C
IFMD_1775,translation,TRW_1036,Mostly Harmless,بیش‌ترش چیز خاصی نیست,Bishtaresh Chiz-e Khāssi Nist,Mostly Harmless,official_translation,FA_0071,Douglas Adams,داگلاس آدامز,TR_0061,Arash Sarkouhi,آرش سرکوهی,2016,1399,no,NA,,,Appendix C
IFMD_1776,translation,TRW_1037,The Bear and the Nightingale,خرس و شباهنگ,Khers va Shabāhang,The Bear and the Nightingale,official_translation,FA_0169,Katherine Arden,کاترین آردن,TR_0075,Ashkan Karimian,اشکان کریمیان,2017,1397,no,NA,,,Appendix C
IFMD_1777,translation,TRW_1038,Dead Voices,صدای مردگان,Sedā-ye Mordegān,Dead Voices,official_translation,FA_0169,Katherine Arden,کاترین آردن,TR_0439,Negar Shojaei,نگار شجاعی,2019,1399,yes,3,,,Appendix C
IFMD_1778,translation,TRW_1039,Small Spaces,فضاهای کوچک,Fazāhā-ye Kuchak,Small Spaces,official_translation,FA_0169,Katherine Arden,کاترین آردن,TR_0336,Marzieh Hashembani,مرضیه هاشم‌بنی,2018,1399,yes,multiple,,,Appendix C
IFMD_1779,translation,TRW_1040,The Awakening,اشباح سرگردان,Ashbāh-e Sargardān,Wandering Ghosts,ai_literal_gloss,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0435,Neda Shadnazar,ندا شادنظر,2009,1392,yes,5,,,Appendix C
IFMD_1780,translation,TRW_1041,The Summoning‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,وقتی اشباح بیدار می‌شوند,Vaghti Ashbāh Bidār Mishavand,When the Ghosts Awaken,ai_literal_gloss,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0435,Neda Shadnazar,ندا شادنظر,2008,1392,yes,8,,,Appendix C
IFMD_1781,translation,TRW_1042,Sea of Shadows,دریای سایه‌ها,Daryā-ye Sāyeh-hā,Sea of Shadows,official_translation,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0435,Neda Shadnazar,ندا شادنظر,2014,1395,yes,2,,,Appendix C
IFMD_1782,translation,TRW_1043,Empire of Night,امپراطور شب,Emperātur-e Shab,Emperor of Night,ai_literal_gloss,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0435,Neda Shadnazar,ندا شادنظر,2015,1396,no,NA,,,Appendix C
IFMD_1783,translation,TRW_1044,Forest of Ruin,جنگل مرگ,Jangal-e Marg,Forest of Death,ai_literal_gloss,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0435,Neda Shadnazar,ندا شادنظر,2016,1397,no,NA,,,Appendix C
IFMD_1784,translation,TRW_1045,The Reckoning‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,زمزمه اشباح,Zemzemeh-ye Ashbāh,Whisper of the Ghosts,ai_literal_gloss,FA_0172,Kelley Armstrong,کلی آرمسترانگ,TR_0333,Maryam Rafiei,مریم رفیعی,2010,1393,yes,3,,,Appendix C
IFMD_1785,translation,TRW_1046,The Problem with Forever,تا همیشه,Tā Hamishe,Forever,ai_literal_gloss,FA_0143,Jennifer L. Armentrout,جنیفر ال. آرمنتراوت,TR_0348,Masoumeh Sheikhi,معصومه شیخی,2016,1397,no,NA,,,Appendix C
IFMD_1786,translation,TRW_1047,Half-blood: A Covenant Novel,دورگه,Dorageh,Half-Blood,official_translation,FA_0143,Jennifer L. Armentrout,جنیفر ال. آرمنتراوت,TR_0176,Fatemeh Hamedifar,فاطمه حامدی‌فر,2011,1398,yes,multiple,,,Appendix C
IFMD_1787,translation,TRW_1048,Red Queen,ملکه سرخ,Malakeh-ye Sorkh,Red Queen,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0400,Mohammadsaleh Nouranizadeh,محمدصالح نورانی‌زاده,2015,1394,yes,2,,,Appendix C
IFMD_1788,translation,TRW_1049,Queen Song,آواز ملکه,Āvāz-e Malakeh,Queen Song,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0400,Mohammadsaleh Nouranizadeh,محمدصالح نورانی‌زاده,2015,1394,yes,2,,,Appendix C
IFMD_1789,translation,TRW_1050,Steel Scars,زخم‌های پولادین,Zakhmhā-ye Pulādin,Steel Scars,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0400,Mohammadsaleh Nouranizadeh,محمدصالح نورانی‌زاده,2016,1395,no,NA,,,Appendix C
IFMD_1790,translation,TRW_1051,Glass Sword,شمشیر شیشه‌ای,Shamshir-e Shisheh'i,Glass Sword,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0400,Mohammadsaleh Nouranizadeh,محمدصالح نورانی‌زاده,2016,1395,yes,2,,,Appendix C
IFMD_1791,translation,TRW_1052,King's Cage,قفس پادشاه,Ghafas-e Pādeshāh,King's Cage,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0400,Mohammadsaleh Nouranizadeh,محمدصالح نورانی‌زاده,2017,1399,yes,2,,,Appendix C
IFMD_1792,translation,TRW_1053,War Storm,طوفان جنگ,Tufān-e Jang,War Storm,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0179,Fatemeh Saeedi,فاطمه سعیدی,2018,1398,no,NA,,,Appendix C
IFMD_1793,translation,TRW_1054,Broken Throne: A Red Queen Collection,تاج شکسته,Tāj-e Shekasteh,Broken Throne,official_translation,FA_0324,Victoria Aveyard,ویکتوریا آویارد,TR_0179,Fatemeh Saeedi,فاطمه سعیدی,2019,1399,no,NA,,,Appendix C
IFMD_1794,translation,TRW_1055,Bear and Roly-Poly,خرس کوچولو و رولی پولی,Khers Kuchulu va Roli Poli,Little Bear and Roly-Poly,ai_literal_gloss,FA_0336,Elizabeth Winthrop,الیزابت وینتراپ,TR_0173,Fatemeh Falsafipour,فاطمه فلسفی‌پور,1996,1393,yes,multiple,تغییر دادن اسم نویسنده به Elizabeth Winthrop از اسم اشتباه Elizabeth Bear,Changed the writer name to Elizabeth Winthrop from the wrong Elizabeth Bear name,Appendix C
IFMD_1795,translation,TRW_1056,-,چشم‌های آدم آهنی قاتل,Cheshmhā-ye Ādam Āhani-ye Ghātel,The Eyes of the Killer Robot,ai_literal_gloss,FA_0149,John Bellairs,جان بلیرز,TR_0587,Shohreh Noursalehi,شهره نور‌صالحی,NA,1388,no,NA,,,Appendix C
IFMD_1796,translation,TRW_1057,"If You're Reading This, It's Too Late",اگر در حال خواندن این کتابید، دیگر دیر شده است,"Agar dar Hāl-e Khāndan-e In Ketābid, Digar Dir Shodeh Ast","If You Are Reading This Book, It Is Already Too Late",ai_literal_gloss,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0333,Maryam Rafiei,مریم رفیعی,2008,1392,yes,multiple,,,Appendix C
IFMD_1797,translation,TRW_1058,The Name of This Book Is Secret,اسم این کتاب محرمانه است,Esm-e In Ketāb Mahramāneh Ast,The Name of This Book Is Secret,official_translation,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0333,Maryam Rafiei,مریم رفیعی,2007,1393,yes,multiple,,,Appendix C
IFMD_1798,translation,TRW_1059,Bad Magic,جادوی بد,Jādū-ye Bad,Bad Magic,official_translation,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0538,Sasan Golfar,ساسان گلفر,2014,1397,no,NA,,,Appendix C
IFMD_1799,translation,TRW_1060,Bad Luck,بخت بد,Bakht-e Bad,Bad Luck,official_translation,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0538,Sasan Golfar,ساسان گلفر,2016,1398,yes,2,,,Appendix C
IFMD_1800,translation,TRW_1061,Bad News,خبر بد,Khabar-e Bad,Bad News,official_translation,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0538,Sasan Golfar,ساسان گلفر,2017,1398,no,NA,,,Appendix C
IFMD_1801,translation,TRW_1062,This Book Is Not Good for You,این کتاب برایت ضرر دارد,In Ketāb Barāyat Zarar Dārad,This Book Is Bad for You,ai_literal_gloss,FA_0255,Pseudonymous Bosch,سودانيموس بوش,TR_0320,Marjan Hamidi,مرجان حمیدی,2009,1398,no,NA,,,Appendix C
IFMD_1802,translation,TRW_1063,The Warded Man,مرد محروز,Mard-e Mahruz,The Protected Man,ai_literal_gloss,FA_0247,Peter V. Brett,پیتر وی. برت,TR_0179,Fatemeh Saeedi,فاطمه سعیدی,2009,1399,no,NA,,,Appendix C
IFMD_1803,translation,TRW_1064,The Desert Spear,زوبین بیابان,Zubin-e Biābān,The Desert Spear,official_translation,FA_0247,Peter V. Brett,پیتر وی. برت,TR_0179,Fatemeh Saeedi,فاطمه سعیدی,2010,1399,no,NA,,,Appendix C
IFMD_1804,translation,TRW_1065,Stillhouse Lake,دریاچه‌ی مه‌آلود: رمان,Daryācheh-ye Mehālud: Romān,The Misty Lake: A Novel,ai_literal_gloss,FA_0258,Rachel Caine,ریچل کین,TR_0333,Maryam Rafiei,مریم رفیعی,2017,1398,yes,3,,,Appendix C
IFMD_1805,translation,TRW_1066,Killman Creek,مردی از شب,Mardi az Shab,A Man from the Night,ai_literal_gloss,FA_0258,Rachel Caine,ریچل کین,TR_0333,Maryam Rafiei,مریم رفیعی,2017,1399,yes,2,,,Appendix C
IFMD_1806,translation,TRW_1067,The Last Ever After,ملکه‌ای در تاریکی,Malakeh-yi dar Tāriki,Kingdoms in the Darkness,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0439,Negar Shojaei,نگار شجاعی,2015,1397,yes,multiple,,,Appendix C
IFMD_1807,translation,TRW_1068,The School for Good and Evil,خوب‌های بد، بدهای خوب,"Khubhā-ye Bad, Badhā-ye Khub","Good Bad Ones, Bad Good Ones",ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0418,Naeimeh Hosseini,نعیمه حسینی,2013,1396,yes,26,,,Appendix C
IFMD_1808,translation,TRW_1069,A World Without Princes,طلسم مرلین,Telesm-e Merlin,Merlin's Spell,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0502,Robab Pourasgar,رباب پورعسگر,2014,1396,yes,7,,,Appendix C
IFMD_1809,translation,TRW_1070,The Last Ever After,دو ملکه,Do Malakeh,Two Queens,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0502,Robab Pourasgar,رباب پورعسگر,2015,1397,yes,5,,,Appendix C
IFMD_1810,translation,TRW_1071,A Crystal of Time,گوی زمان,Guy-e Zamān,The Orb of Time,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0502,Robab Pourasgar,رباب پورعسگر,2019,1399,no,NA,,,Appendix C
IFMD_1811,translation,TRW_1072,Quests for Glory,در جستجوی افتخار,Dar Josteju-ye Eftekhār,In Search of Glory,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0502,Robab Pourasgar,رباب پورعسگر,2017,1398,no,NA,,,Appendix C
IFMD_1812,translation,TRW_1073,The School for Good and Evil,مدرسه افسانه‌ای,Madreseh-ye Afsāneh'i,The Legendary School,ai_literal_gloss,FA_0294,Soman Chainani,سومان چینانی,TR_0316,Mandana Nouri,ماندانا نوری,2013,1398,yes,multiple,,,Appendix C
IFMD_1813,translation,TRW_1074,The Demon King: A Seven Realms Novel,پادشاه اهریمنی,Pādeshāh-e Ahrimani,The Demon King,official_translation,FA_0054,Cinda Williams Chima,سیندا ویلیامز چایما,TR_0645,Zahra Rahimi,زهرا رحیمی,2009,1398,no,NA,,,Appendix C
IFMD_1814,translation,TRW_1075,The Hunger Games,عطش مبارزه,Atash-e Mobārezeh,Thirst for Battle,ai_literal_gloss,FA_0305,Suzanne Collins,سوزان کالینز,TR_0557,Shabnam Saadat,شبنم سعادت,2009,1389,yes,2,,,Appendix C
IFMD_1815,translation,TRW_1076,Mockingjay,چاپ دوم,Chāp-e Dovom,Second Edition,ai_literal_gloss,FA_0305,Suzanne Collins,سوزان کالینز,TR_0557,Shabnam Saadat,شبنم سعادت,2010,1392,yes,2,,,Appendix C
IFMD_1816,translation,TRW_1077,Gregor and the Marks of Secret,گریگور و نشانگان رمزی,Gerigor va Neshānegān-e Ramzi,Gregor and the Secret Marks,ai_literal_gloss,FA_0305,Suzanne Collins,سوزان کالینز,TR_0489,Reyhaneh Azimi,ریحانه عظیمی,2008,1392,yes,5,,,Appendix C
IFMD_1817,translation,TRW_1078,Gregor the Overlander,سفر شگفت‌انگیز گریگور,Safar-e Shegeftangiz-e Gerigor,Gregor's Amazing Journey,ai_literal_gloss,FA_0305,Suzanne Collins,سوزان کالینز,TR_0076,Atefeh Ahmadi,عاطفه احمدی,2003,1392,yes,6,,,Appendix C
IFMD_1818,translation,TRW_1079,Gregor and the Prophecy of Bane,گریگور و پیش‌بینی بین,Gerigor va Pishbini-ye Bin,Gregor and the Prophecy of Bane,official_translation,FA_0305,Suzanne Collins,سوزان کالینز,TR_0076,Atefeh Ahmadi,عاطفه احمدی,2004,1392,yes,4,,,Appendix C
IFMD_1819,translation,TRW_1080,Gregor and the Code of Claw,گریگور و رمز سرپنجه,Gerigor va Ramz-e Sarpanjeh,Gregor and the Code of Claw,official_translation,FA_0305,Suzanne Collins,سوزان کالینز,TR_0076,Atefeh Ahmadi,عاطفه احمدی,2007,1392,yes,4,,,Appendix C
IFMD_1820,translation,TRW_1081,Gregor and the Curse of the Warmbloods,گریگور و نفرین خونگرم‌ها,Gerigor va Nefrin-e Khungarmhā,Gregor and the Curse of the Warmbloods,official_translation,FA_0305,Suzanne Collins,سوزان کالینز,TR_0076,Atefeh Ahmadi,عاطفه احمدی,2005,1392,yes,3,,,Appendix C
IFMD_1821,translation,TRW_1082,The Ballad of Songbirds and Snakes,ترانه مرغان آوازخوان و مارها,Tarāneh-ye Morghān-e Āvāzkhān va Mārhā,The Ballad of Songbirds and Snakes,official_translation,FA_0305,Suzanne Collins,سوزان کالینز,TR_0272,Ladan Kazemi,لادن کاظمی,2020,1399,no,NA,,,Appendix C
IFMD_1822,translation,TRW_1083,Lord of No Time,همیشه ارباب,Hamishe Arbāb,Always the Master,ai_literal_gloss,FA_0193,Louise Cooper,لوئیس کوپر,TR_0588,Shohreh Shahinfar,شهره شاهین‌فر,1977,1390,no,NA,,,Appendix C
IFMD_1823,translation,TRW_1084,The Maze Runner,دونده هزارتو,Davandeh-ye Hezārtu,The Maze Runner,official_translation,FA_0135,James Deshner,جیمز دشنر,TR_0017,Aida Keshvari,آیدا کشوری,2009,1393,yes,3,,,Appendix C
IFMD_1824,translation,TRW_1085,The Scorch Trials,دشت جهنم,Dasht-e Jahannam,Hell Plain,ai_literal_gloss,FA_0135,James Deshner,جیمز دشنر,TR_0017,Aida Keshvari,آیدا کشوری,2010,1394,yes,4,,,Appendix C
IFMD_1825,translation,TRW_1086,The Death Cure‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,درمان مرگ,Darmān-e Marg,The Death Cure,official_translation,FA_0135,James Deshner,جیمز دشنر,TR_0017,Aida Keshvari,آیدا کشوری,2011,1394,yes,3,,,Appendix C
IFMD_1826,translation,TRW_1087,The Kill Order‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,دستور کشتار,Dastur-e Koshtār,The Kill Order,official_translation,FA_0135,James Deshner,جیمز دشنر,TR_0017,Aida Keshvari,آیدا کشوری,2010,1397,yes,multiple,,,Appendix C
IFMD_1827,translation,TRW_1088,The Eye of Minds,چشم ذهن,Cheshm-e Zehn,The Eye of the Mind,ai_literal_gloss,FA_0135,James Deshner,جیمز دشنر,TR_0143,Faranak Maanavi Amin,فرانک معنوی‌امین,2013,1398,no,NA,,,Appendix C
IFMD_1828,translation,TRW_1089,The Rule of Thoughts,قانون فکر,Ghānun-e Fekr,The Rule of Thought,ai_literal_gloss,FA_0135,James Deshner,جیمز دشنر,TR_0069,Arezou Moghaddas,آرزو مقدس,2014,1399,no,NA,,,Appendix C
IFMD_1829,translation,TRW_1090,The Game of Lives,بازی زندگی,Bāzi-ye Zendegi,The Game of Lives,official_translation,FA_0135,James Deshner,جیمز دشنر,TR_0069,Arezou Moghaddas,آرزو مقدس,2015,1399,no,NA,,,Appendix C
IFMD_1830,translation,TRW_1091,The Fever Code,کد تب,Kod-e Tab,The Fever Code,official_translation,FA_0135,James Deshner,جیمز دشنر,TR_0365,Melika Khoshnezhad,ملیکا خوش‌نژاد,2016,1399,no,NA,,,Appendix C
IFMD_1831,translation,TRW_1092,The Last Apprence: Revenge of The Witch,انتقام جادوگر,Enteghām-e Jādugar,Revenge of the Witch,official_translation,FA_0162,Joseph Delaney,جوزف دیلینی,TR_0331,Maryam Montaseroddowleh,مریم منتصرالدوله,2005,1391,yes,8,,,Appendix C
IFMD_1832,translation,TRW_1093,The Night of Soul Stealer,شب دزد ارواح,Shab-e Dozd-e Arvāh,Night of the Soul Stealer,official_translation,FA_0162,Joseph Delaney,جوزف دیلینی,TR_0331,Maryam Montaseroddowleh,مریم منتصرالدوله,2006,1391,yes,5,,,Appendix C
